x1,y1,G_dgm
422760.08186,211591.80317,2844.21970598
422760.4248,211590.863812,2844.23996515
422760.76774,211589.924455,2844.26081781
422761.11068,211588.985098,2844.28226394
422761.45362,211588.04574,2844.30430354
422761.79656,211587.106383,2844.32693663
422762.1395,211586.167026,2844.37027511
422762.482439,211585.227668,2844.44097312
422762.825379,211584.288311,2844.51318344
422763.168319,211583.348954,2844.59152312
422763.511259,211582.409596,2844.67599217
422763.854199,211581.470239,2844.76659057
422764.197139,211580.530882,2844.86331834
422764.540079,211579.591524,2844.98040926
422764.883019,211578.652167,2845.11066427
422765.225959,211577.71281,2845.22202078
422765.568899,211576.773452,2845.32324925
422765.911839,211575.834095,2845.41434968
422766.254779,211574.894738,2845.49532207
422766.597719,211573.95538,2845.56616641
422766.940659,211573.016023,2845.67337841
422767.283599,211572.076666,2845.80214535
422767.626539,211571.137309,2845.96381812
422767.969479,211570.197951,2846.12430393
422768.312419,211569.258594,2846.28360279
422768.655359,211568.319237,2846.44171469
422768.998299,211567.379879,2846.59863964
422769.341239,211566.440522,2846.80151805
422769.684179,211565.501165,2847.00628918
422770.027119,211564.561807,2847.18356239
422770.370059,211563.62245,2847.33460531
422770.712999,211562.683093,2847.47088911
422771.055939,211561.743735,2847.59241379
422771.398879,211560.804378,2847.6823502
422771.741819,211559.865021,2847.67210723
422772.084759,211558.925663,2847.67184636
422772.427699,211557.986306,2847.68273372
422772.770639,211557.046949,2847.70529157
422773.113579,211556.107591,2847.73507817
422773.456519,211555.168234,2847.77209353
422773.799459,211554.228877,2847.803304
422774.142399,211553.289519,2847.8218174
422774.485339,211552.350162,2847.8522782
422774.828279,211551.410805,2847.89468639
422775.171219,211550.471447,2847.95295337
422775.514158,211549.53209,2848.01678475
422775.857098,211548.592733,2848.08498451
422776.200038,211547.653376,2848.17883675
422776.542978,211546.714018,2848.29004772
422776.885918,211545.774661,2848.40224134
422777.228858,211544.835304,2848.5154176
422776.897546,211543.970165,2848.63234119
422776.358492,211543.127894,2848.75240374
422775.819439,211542.285622,2848.87194091
422775.280385,211541.443351,2849.00668723
422774.741331,211540.601079,2849.14487677
422774.202278,211539.758808,2849.28235609
422773.663224,211538.916537,2849.41912518
422773.12417,211538.074265,2849.55602265
422772.585116,211537.231994,2849.70479539
422772.046063,211536.389722,2849.85252057
422771.507009,211535.547451,2850.00827162
422770.967955,211534.70518,2850.1628357
422770.428902,211533.862908,2850.31621284
422769.889848,211533.020637,2850.46840301
422769.350794,211532.178365,2850.61940623
422768.811741,211531.336094,2850.77140486
422768.272687,211530.493823,2850.92512372
422767.733633,211529.651551,2851.09150855
422767.194579,211528.80928,2851.25777664
422766.655526,211527.967008,2851.42392797
422766.116472,211527.124737,2851.58996256
422765.577418,211526.282466,2851.75588039
422765.038365,211525.440194,2851.91322279
422764.499311,211524.597923,2852.06089277
422763.960257,211523.755651,2852.22432081
422763.421204,211522.91338,2852.38113304
422762.88215,211522.071108,2852.53132945
422762.343096,211521.228837,2852.67491003
422761.804042,211520.386566,2852.8118748
422761.264989,211519.544294,2852.94222375
422760.725935,211518.702023,2853.07318612
422760.186881,211517.859751,2853.20115381
422759.647828,211517.01748,2853.32030688
422759.108774,211516.175209,2853.43064535
422758.56972,211515.332937,2853.53216922
422758.030667,211514.490666,2853.62487847
422757.491613,211513.648394,2853.70877312
422756.952559,211512.806123,2853.87934883
422756.413506,211511.963852,2854.0642154
422755.874452,211511.12158,2854.23985873
422755.335398,211510.279309,2854.40627884
422754.796344,211509.437037,2854.56347571
422754.257291,211508.594766,2854.71144935
422753.486281,211508.113036,2854.85028468
422752.496331,211507.971614,2854.98146063
422751.506382,211507.830193,2855.1092253
422750.516432,211507.688772,2855.2272219
422749.526483,211507.54735,2855.33545043
422748.536533,211507.405929,2855.43391091
422747.546584,211507.264508,2855.52260332
422746.556634,211507.123086,2855.58358106
422745.566685,211506.981665,2855.60638119
422744.576735,211506.840244,2855.69218589
422743.586786,211506.698822,2855.8065002
422742.596837,211506.557401,2855.92256575
422741.606887,211506.415979,2856.04038255
422740.616938,211506.274558,2856.1599506
422739.626988,211506.133137,2856.25912322
422738.637039,211505.991715,2856.34607333
422737.647089,211505.850294,2856.44981128
422736.65714,211505.708873,2856.57840279
422735.66719,211505.567451,2856.71425224
422734.677241,211505.42603,2856.85735964
422733.687291,211505.284609,2857.00772498
422732.697342,211505.143187,2857.13009755
422731.707392,211505.001766,2857.24131758
422730.717443,211504.860345,2857.35329648
422729.727493,211504.718923,2857.45309337
422728.737544,211504.577502,2857.55468338
422727.747594,211504.43608,2857.66000938
422726.757645,211504.294659,2857.76907138
422725.767695,211504.153238,2857.87341652
422724.777746,211504.011816,2857.97966582
422723.787796,211503.870395,2858.08823066
422722.797847,211503.728974,2858.19645896
422721.807897,211503.587552,2858.30269993
422720.817948,211503.446131,2858.40929115
422719.827998,211503.30471,2858.51647357
422718.838049,211503.163288,2858.62649081
422717.848099,211503.021867,2858.73903762
422716.85815,211502.880446,2858.85411401
422715.8682,211502.739024,2858.97061177
422714.878251,211502.597603,2859.07718746
422713.888301,211502.456181,2859.18542684
422712.898352,211502.31476,2859.296698
422711.908402,211502.173339,2859.41244372
422710.918453,211502.031917,2859.53070928
422709.928503,211501.890496,2859.65149469
422708.938554,211501.749075,2859.77479995
422707.948604,211501.607653,2859.88606245
422706.958655,211501.466232,2859.99238867
422705.968705,211501.324811,2860.12102043
422704.978756,211501.183389,2860.26954801
422703.988806,211501.041968,2860.42506112
422702.998857,211500.900547,2860.58755975
422702.008907,211500.759125,2860.75704391
422701.018958,211500.617704,2860.93777123
422700.029008,211500.476282,2861.13447604
422699.039059,211500.334861,2861.37282786
422698.049109,211500.19344,2861.62241457
422697.05916,211500.052018,2861.87453086
422696.06921,211499.910597,2862.12917673
422695.079261,211499.769176,2862.38635218
422694.089311,211499.627754,2862.64605721
422693.099362,211499.486333,2862.9380391
422692.109412,211499.344912,2863.18886403
422691.119463,211499.20349,2863.42755671
422690.129513,211499.062069,2863.65411714
422689.139564,211498.920648,2863.86854533
422688.149614,211498.779226,2864.07084127
422687.159665,211498.637805,2864.26100496
422686.169715,211498.496384,2864.40984144
422685.179766,211498.354962,2864.52733653
422684.189816,211498.213541,2864.63950977
422683.199867,211498.072119,2864.74636118
422682.313229,211498.254529,2864.84789073
422681.588077,211498.943118,2864.94409845
422680.862926,211499.631707,2865.03498432
422680.137774,211500.320296,2865.15200318
422679.412623,211501.008886,2865.29154383
422678.687471,211501.697475,2865.44301242
422677.96232,211502.386064,2865.60640895
422677.237168,211503.074654,2865.7817334
422676.512016,211503.763243,2865.65054096
422675.786865,211504.451832,2865.17784928
422675.061713,211505.140422,2864.70134604
422674.336562,211505.829011,2864.21542384
422673.61141,211506.5176,2863.71266622
422672.886259,211507.206189,2863.19957913
422672.161107,211507.894779,2862.67692589
422671.435956,211508.583368,2862.14470649
422670.710804,211509.271957,2861.60292094
422669.985652,211509.960547,2861.05545958
422669.260501,211510.649136,2860.51747467
422668.535349,211511.337725,2860.00255741
422667.810198,211512.026314,2859.53007151
422667.085046,211512.714904,2859.05557682
422666.359895,211513.403493,2858.57907333
422665.634743,211514.092082,2858.10056105
422664.909591,211514.780672,2857.61993701
422664.18444,211515.469261,2857.12021986
422663.459288,211516.15785,2856.61041831
422662.734137,211516.84644,2856.08963486
422662.008985,211517.535029,2855.56179137
422661.283834,211518.223618,2855.02688785
422660.558682,211518.912207,2854.48492429
422659.833531,211519.600797,2853.93590069
422659.108379,211520.289386,2853.44363333
422658.383227,211520.977975,2853.00150971
422657.658076,211521.666565,2852.58878153
422656.932924,211522.355154,2852.18586329
422656.207773,211523.043743,2851.79275499
422655.482621,211523.732333,2851.40945663
422654.75747,211524.420922,2851.03596821
422654.032318,211525.109511,2850.69199584
422653.307167,211525.7981,2850.37821305
422652.582015,211526.48669,2850.08320833
422651.856863,211527.175279,2849.81189958
422651.131712,211527.863868,2849.77009129
422650.40656,211528.552458,2850.02283463
422649.681409,211529.241047,2850.2519786
422648.956257,211529.929636,2850.45611194
422648.231106,211530.618225,2850.62329123
422647.505954,211531.306815,2850.79529722
422646.780803,211531.995404,2850.97212992
422646.055651,211532.683993,2851.15378931
422645.330499,211533.372583,2851.3402754
422644.605348,211534.061172,2851.5315882
422643.880196,211534.749761,2851.75796834
422643.155045,211535.438351,2852.00409988
422642.429893,211536.12694,2852.24515244
422641.704742,211536.815529,2852.48566114
422640.97959,211537.504118,2852.72562598
422640.254439,211538.192708,2852.96504698
422639.529287,211538.881297,2853.20392412
422638.804135,211539.569886,2853.46975928
422638.078984,211540.258476,2853.7419694
422637.353832,211540.947065,2854.00711722
422636.628681,211541.635654,2854.27516883
422635.903529,211542.324243,2854.54612423
422635.178378,211543.012833,2854.81998342
422634.453226,211543.701422,2855.09696666
422633.728074,211544.390011,2855.38006597
422633.002923,211545.078601,2855.66551549
422632.277771,211545.76719,2855.96182659
422631.55262,211546.455779,2856.26298403
422630.827468,211547.144369,2856.56481157
422630.102317,211547.832958,2856.86730922
422629.377165,211548.521547,2857.17941682
422628.652014,211549.210136,2857.51363749
422627.926862,211549.898726,2857.85375316
422627.20171,211550.587315,2858.20052879
422626.476559,211551.275904,2858.55345121
422625.751407,211551.964494,2858.90795663
422625.026256,211552.653083,2859.26404506
422624.301104,211553.341672,2859.61764232
422623.575953,211554.030261,2859.97055013
422622.850801,211554.718851,2860.32551681
422622.12565,211555.40744,2860.68254237
422621.400498,211556.096029,2861.05288933
422620.675346,211556.784619,2861.424346
422619.950195,211557.473208,2861.89332461
422619.225043,211558.161797,2862.42627968
422618.499892,211558.850387,2862.95887253
422617.77474,211559.538976,2863.49110314
422617.049589,211560.227565,2864.02790433
422616.324437,211560.916154,2864.56952751
422615.599286,211561.604744,2865.08647204
422614.874134,211562.293333,2865.59190403
422614.148982,211562.981922,2866.09414963
422613.423831,211563.670512,2866.59320882
422612.698679,211564.359101,2867.08908161
422611.973528,211565.04769,2867.58615755
422611.248376,211565.73628,2868.08713342
422610.523225,211566.424869,2868.58709013
422609.798073,211567.113458,2869.08602769
422609.072921,211567.802047,2869.58394608
422608.34777,211568.490637,2870.08341678
422607.622618,211569.179226,2870.59786086
422606.897467,211569.867815,2871.11148225
422606.172315,211570.556405,2871.62070608
422605.447164,211571.244994,2872.12702349
422604.722012,211571.933583,2872.63316285
422603.996861,211572.622172,2873.15320062
422603.271709,211573.310762,2873.67416723
422602.546557,211573.999351,2874.19315078
422601.821406,211574.68794,2874.71015128
422601.096254,211575.37653,2875.22516872
422600.371103,211576.065119,2875.72870101
422599.645951,211576.753708,2876.22489199
422598.9208,211577.442298,2876.7229985
422598.195648,211578.130887,2877.22302053
422597.470497,211578.819476,2877.72495808
422596.745345,211579.508065,2878.22867002
422596.020193,211580.196655,2878.73307892
422595.295042,211580.885244,2879.24777458
422594.56989,211581.573833,2879.77001785
422593.844739,211582.262423,2880.29297331
422593.119587,211582.951012,2880.81664095
422592.394436,211583.639601,2881.39777408
422591.669284,211584.32819,2881.98728811
422590.944133,211585.01678,2882.58073141
422590.218981,211585.705369,2883.17810399
422589.493829,211586.393958,2883.77940585
422588.768678,211587.082548,2884.38681484
422588.043526,211587.771137,2884.99892407
422587.318375,211588.459726,2885.61428109
422586.593223,211589.148316,2886.23288591
422585.868072,211589.836905,2886.85473852
422585.14292,211590.525494,2887.45658905
422584.417769,211591.214083,2888.01294649
422583.692617,211591.902673,2888.56961074
422582.967465,211592.591262,2889.12324821
422582.242314,211593.279851,2889.67385891
422581.517162,211593.968441,2890.22124232
422580.792011,211594.65703,2890.75130521
422580.066859,211595.345619,2891.27607586
422579.341708,211596.034208,2891.79555425
422578.616556,211596.722798,2892.3097404
422577.891404,211597.411387,2892.81863429
422577.166253,211598.099976,2893.35377391
422576.441101,211598.788566,2893.90323648
422575.71595,211599.477155,2894.45538815
422574.990798,211600.165744,2895.01022893
422574.265647,211600.854334,2895.5677588
422573.540495,211601.542923,2896.14220358
422572.815344,211602.231512,2896.73674005
422572.090192,211602.920101,2897.3352365
422571.36504,211603.608691,2897.93769292
